variable_name,value_value,value_label,avail_from_dt,table_name
n520815,2,No,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520817,1,Seemed to be harmful,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520817,2,None observable,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520817,3,Seemed to improve,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520819,1,Seemed to be harmful,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520819,2,None observable,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520819,3,Seemed to improve,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520822,1,Seemed to be harmful,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520822,2,None observable,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520822,3,Seemed to improve,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520825,1,Seemed to be harmful,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520825,2,None observable,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520825,3,Seemed to improve,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520826,1,Low (tired),2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520826,2,Medium,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520826,3,High,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520826,4,Varied,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520827,1,Yes,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520827,2,No,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520828,1,Parent refused,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520828,2,Child didn't respond,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520828,3,Major interruption,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520828,4,Task not understood,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520828,5,Language problem,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520828,6,Emotional condition,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520828,7,Physical condition,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520828,8,Other,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520830,1,Parent refused,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520830,2,Child didn't respond,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520830,3,Major interruption,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520830,4,Task not understood,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520529,2,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520529,3,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520529,4,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520529,6,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520547,4,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520547,6,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520547,7,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520547,8,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520548,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520548,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520549,1,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520549,2,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520549,3,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520549,4,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520549,7,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520549,8,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520550,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520550,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520551,1,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520551,2,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520551,3,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520551,4,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520551,8,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520552,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520552,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520553,1,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520553,2,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520553,3,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520553,4,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520553,7,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520553,8,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520554,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520554,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520555,1,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520555,2,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520555,3,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520555,4,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520555,8,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520556,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520556,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520557,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520557,2,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520557,3,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520557,4,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520557,7,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520557,8,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520558,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521015,7,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521015,8,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521017,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521017,2,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521017,3,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521017,4,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521017,6,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521017,8,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521019,1,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521019,2,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521019,3,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521019,4,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521019,6,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521019,7,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521019,8,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520952,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520952,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520954,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520954,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520956,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520956,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520958,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520958,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520960,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520960,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520962,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520962,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520964,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520964,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520966,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520966,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520968,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520968,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520970,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520970,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520972,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520972,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520974,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520974,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520976,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n520976,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521014,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521014,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521016,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521016,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521016,3,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521018,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521018,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521020,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521020,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521020,3,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521119,3,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521119,4,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521119,6,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521119,7,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521119,8,Code out of range,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521121,1,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521121,2,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521121,3,Incorrect,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521841,1,Y-Really true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521841,2,Y-Sort of true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521841,3,X-Sort of true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521841,4,X-Really true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521842,1,X-Really true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521842,2,X-Sort of true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521842,3,Y-Sort of true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521842,4,Y-Really true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521843,1,Y-Really true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521843,2,Y-Sort of true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521843,3,X-Sort of true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521843,4,X-Really true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521844,1,Y-Really true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521844,2,Y-Sort of true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521844,3,X-Sort of true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521844,4,X-Really true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521845,1,Y-Really true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
