variable_name,value_value,value_label,avail_from_dt,table_name
GDHTYP00,1,Both natural parents,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,2,Natural mother and step-parent,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,3,Natural mother and other parent/carer,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,4,Natural mother and adoptive parent,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,5,Natural father and step-parent,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,6,Natural father and other parent/carer,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,7,Natural father and adoptive parent,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,8,Two adoptive parents,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,9,Adoptive mother and other parent/carer,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,10,Two foster parents,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,11,Two grandparents,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,12,Grandmother and other parent/carer,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,13,Grandfather and other parent/carer,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,14,Two other parents,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,15,Natural mother only,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,16,Natural father only,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,17,Adoptive mother only,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,18,Adoptive father only,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,19,Step mother only,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,20,Grandmother only,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,21,Other parent/carer only (foster/sib/rel),2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,22,Step father only,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,23,Unknown parent types,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,24,Grandfather only,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,25,Adoptive mother and step parent,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYP00,26,Two step-parents,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYS00,1,Two parents/carers,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDHTYS00,2,One parent/carer,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDRELP00,-1,Not applicable,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDRELP00,1,Married,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDRELP00,2,Cohabiting,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDRELP00,3,Neither,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDNATM00,-1,Not applicable,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDNATM00,1,Resident full-time in household,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDNATM00,2,Resident part-time in household,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDNATM00,3,Deceased,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDNATM00,4,Non-resident,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
GDMINH00,-1,Not applicable,2022-01-03 08:02:00.560,mcs7_family_derived_v0001_20211101
