,Source,Block Name,Variable Name,Variable Description,Value,Value Description
759347,MCS,mcs1_cm_derived,study_id_e,,,
759348,MCS,mcs1_cm_derived,pnum,Cohort Member number within an MCS family,1.0,1st Cohort Member of the family
759349,MCS,mcs1_cm_derived,pnum,Cohort Member number within an MCS family,2.0,2nd Cohort Member of the family
759350,MCS,mcs1_cm_derived,pnum,Cohort Member number within an MCS family,3.0,3rd Cohort Member of the family
759351,MCS,mcs1_cm_derived,acnoba00,Number of CMs in household,-9.0,Refusal
759352,MCS,mcs1_cm_derived,acnoba00,Number of CMs in household,-8.0,Don't Know
759353,MCS,mcs1_cm_derived,acnoba00,Number of CMs in household,-1.0,Not applicable
759354,MCS,mcs1_cm_derived,acnoba00,Number of CMs in household,1.0,One baby
759355,MCS,mcs1_cm_derived,acnoba00,Number of CMs in household,2.0,Twins
759356,MCS,mcs1_cm_derived,acnoba00,Number of CMs in household,3.0,Triplets
759357,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],-9.0,Refusal
759358,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],-8.0,Don't Know
759359,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],-1.0,Not applicable
759360,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],1.0,White - British
759361,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],2.0,White - Irish
759362,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],3.0,Any other White background
759363,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],4.0,Mixed - White and Black Caribbean
759364,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],5.0,Mixed - White and Black African
759365,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],6.0,Mixed - White and Asian
759366,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],7.0,Any other mixed background
759367,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],8.0,Asian/Asian British - Indian
759368,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],9.0,Asian/Asian British - Pakistani
759369,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],10.0,Asian/Asian British - Bangladeshi
759370,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],11.0,Any other Asian background
759371,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],12.0,Black/Black British - Caribbean
759372,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],13.0,Black/Black British - African
759373,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],14.0,Any other Black background
759374,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],15.0,Chinese
759375,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],95.0,Any other background
759376,MCS,mcs1_cm_derived,adceea00_r30,DV Cohort Member Ethnic Group merged (England)   [counts less than 30 recoded],100.0,Recoded due to low counts - check SA
759377,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],-9.0,Refusal
759378,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],-8.0,Don't Know
759379,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],-1.0,Not applicable
759380,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],1.0,White - Welsh
759381,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],2.0,White - other British
759382,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],3.0,White - Irish
759383,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],4.0,Any other White background
759384,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],5.0,Mixed - White and Black Caribbean
759385,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],6.0,Mixed - White and Black African
759386,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],7.0,Mixed - White and Asian
759387,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],8.0,Any other mixed background
759388,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],9.0,Asian/Asian British - Indian
759389,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],10.0,Asian/Asian British - Pakistani
759390,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],11.0,Asian/Asian British - Bangladeshi
759391,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],12.0,Any other Asian background
759392,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],13.0,Black/Black British - Caribbean
759393,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],14.0,Black/Black British - African
759394,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],15.0,Any other Black background
759395,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],16.0,Chinese
759396,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],95.0,Any other background
759397,MCS,mcs1_cm_derived,adcewa00_r30,DV Cohort Member Ethnic Group (merged) (Wales)   [counts less than 30 recoded],100.0,Recoded due to low counts - check SA
759398,MCS,mcs1_cm_derived,adcesa00_r30,DV Cohort Member Ethnic Group (merged) (Scotland)    [counts less than 30 recoded],-9.0,Refusal
759399,MCS,mcs1_cm_derived,adcesa00_r30,DV Cohort Member Ethnic Group (merged) (Scotland)    [counts less than 30 recoded],-8.0,Don't Know
759400,MCS,mcs1_cm_derived,adcesa00_r30,DV Cohort Member Ethnic Group (merged) (Scotland)    [counts less than 30 recoded],-1.0,Not applicable
759401,MCS,mcs1_cm_derived,adcesa00_r30,DV Cohort Member Ethnic Group (merged) (Scotland)    [counts less than 30 recoded],1.0,White - Scottish
759402,MCS,mcs1_cm_derived,adcesa00_r30,DV Cohort Member Ethnic Group (merged) (Scotland)    [counts less than 30 recoded],2.0,White - other British
759403,MCS,mcs1_cm_derived,adcesa00_r30,DV Cohort Member Ethnic Group (merged) (Scotland)    [counts less than 30 recoded],3.0,White - Irish
759404,MCS,mcs1_cm_derived,adcesa00_r30,DV Cohort Member Ethnic Group (merged) (Scotland)    [counts less than 30 recoded],4.0,Any other White background
759405,MCS,mcs1_cm_derived,adcesa00_r30,DV Cohort Member Ethnic Group (merged) (Scotland)    [counts less than 30 recoded],5.0,Any mixed background
759406,MCS,mcs1_cm_derived,adcesa00_r30,DV Cohort Member Ethnic Group (merged) (Scotland)    [counts less than 30 recoded],6.0,Asian/Asian Scottish - Indian
759407,MCS,mcs1_cm_derived,adcesa00_r30,DV Cohort Member Ethnic Group (merged) (Scotland)    [counts less than 30 recoded],7.0,Asian/Asian Scottish - Pakistani
759408,MCS,mcs1_cm_derived,adcesa00_r30,DV Cohort Member Ethnic Group (merged) (Scotland)    [counts less than 30 recoded],8.0,Asian/Asian Scottish - Bangladeshi
759409,MCS,mcs1_cm_derived,adcesa00_r30,DV Cohort Member Ethnic Group (merged) (Scotland)    [counts less than 30 recoded],9.0,Asian/Asian Scottish - Chinese
759410,MCS,mcs1_cm_derived,adcesa00_r30,DV Cohort Member Ethnic Group (merged) (Scotland)    [counts less than 30 recoded],10.0,Any other Asian background
759411,MCS,mcs1_cm_derived,adcesa00_r30,DV Cohort Member Ethnic Group (merged) (Scotland)    [counts less than 30 recoded],11.0,Black/Black Scottish - Caribbean
759412,MCS,mcs1_cm_derived,adcesa00_r30,DV Cohort Member Ethnic Group (merged) (Scotland)    [counts less than 30 recoded],12.0,Black/Black Scottish - African
759413,MCS,mcs1_cm_derived,adcesa00_r30,DV Cohort Member Ethnic Group (merged) (Scotland)    [counts less than 30 recoded],13.0,Any other Black background
759414,MCS,mcs1_cm_derived,adcesa00_r30,DV Cohort Member Ethnic Group (merged) (Scotland)    [counts less than 30 recoded],95.0,Any other background
759415,MCS,mcs1_cm_derived,adcesa00_r30,DV Cohort Member Ethnic Group (merged) (Scotland)    [counts less than 30 recoded],100.0,Recoded due to low counts - check SA
759416,MCS,mcs1_cm_derived,adcena00_r30,DV Cohort Member Ethnic Group (merged) (N Ireland)   [counts less than 30 recoded],-9.0,Refusal
759417,MCS,mcs1_cm_derived,adcena00_r30,DV Cohort Member Ethnic Group (merged) (N Ireland)   [counts less than 30 recoded],-8.0,Don't Know
759418,MCS,mcs1_cm_derived,adcena00_r30,DV Cohort Member Ethnic Group (merged) (N Ireland)   [counts less than 30 recoded],-1.0,Not applicable
759419,MCS,mcs1_cm_derived,adcena00_r30,DV Cohort Member Ethnic Group (merged) (N Ireland)   [counts less than 30 recoded],1.0,White
759420,MCS,mcs1_cm_derived,adcena00_r30,DV Cohort Member Ethnic Group (merged) (N Ireland)   [counts less than 30 recoded],2.0,Chinese
759421,MCS,mcs1_cm_derived,adcena00_r30,DV Cohort Member Ethnic Group (merged) (N Ireland)   [counts less than 30 recoded],3.0,Irish Traveller
759422,MCS,mcs1_cm_derived,adcena00_r30,DV Cohort Member Ethnic Group (merged) (N Ireland)   [counts less than 30 recoded],4.0,Indian
759423,MCS,mcs1_cm_derived,adcena00_r30,DV Cohort Member Ethnic Group (merged) (N Ireland)   [counts less than 30 recoded],5.0,Pakistani
759424,MCS,mcs1_cm_derived,adcena00_r30,DV Cohort Member Ethnic Group (merged) (N Ireland)   [counts less than 30 recoded],6.0,Bangladeshi
759425,MCS,mcs1_cm_derived,adcena00_r30,DV Cohort Member Ethnic Group (merged) (N Ireland)   [counts less than 30 recoded],7.0,Black Caribbean
759426,MCS,mcs1_cm_derived,adcena00_r30,DV Cohort Member Ethnic Group (merged) (N Ireland)   [counts less than 30 recoded],8.0,Black African
759427,MCS,mcs1_cm_derived,adcena00_r30,DV Cohort Member Ethnic Group (merged) (N Ireland)   [counts less than 30 recoded],9.0,Black Other
759428,MCS,mcs1_cm_derived,adcena00_r30,DV Cohort Member Ethnic Group (merged) (N Ireland)   [counts less than 30 recoded],10.0,Mixed ethnic group
759429,MCS,mcs1_cm_derived,adcena00_r30,DV Cohort Member Ethnic Group (merged) (N Ireland)   [counts less than 30 recoded],95.0,Any other background
759430,MCS,mcs1_cm_derived,adcena00_r30,DV Cohort Member Ethnic Group (merged) (N Ireland)   [counts less than 30 recoded],100.0,Recoded due to low counts - check SA
759431,MCS,mcs1_cm_derived,adc06e00,DV Cohort Member Ethnic Group - 6 category Census class,-9.0,Refusal
759432,MCS,mcs1_cm_derived,adc06e00,DV Cohort Member Ethnic Group - 6 category Census class,-8.0,Don't Know
759433,MCS,mcs1_cm_derived,adc06e00,DV Cohort Member Ethnic Group - 6 category Census class,-1.0,Not applicable
759434,MCS,mcs1_cm_derived,adc06e00,DV Cohort Member Ethnic Group - 6 category Census class,1.0,White
