,Source,Block Name,Variable Name,Variable Description,Value,Value Description
788881,MCS,mcs3_hhgrid,study_id_e,,,
788882,MCS,mcs3_hhgrid,pnum,Person number within an MCS family (excl Cohort Members,-9.0,Refusal
788883,MCS,mcs3_hhgrid,pnum,Person number within an MCS family (excl Cohort Members,-8.0,Don't Know
788884,MCS,mcs3_hhgrid,pnum,Person number within an MCS family (excl Cohort Members,-1.0,Not applicable
788885,MCS,mcs3_hhgrid,celig00,Eligibility for survey: Whether resp eligible for role of Main /(Proxy)Partner,-1.0,Not applicable
788886,MCS,mcs3_hhgrid,celig00,Eligibility for survey: Whether resp eligible for role of Main /(Proxy)Partner,1.0,Main Interview
788887,MCS,mcs3_hhgrid,celig00,Eligibility for survey: Whether resp eligible for role of Main /(Proxy)Partner,2.0,Partner Interview
788888,MCS,mcs3_hhgrid,celig00,Eligibility for survey: Whether resp eligible for role of Main /(Proxy)Partner,3.0,Proxy Interview
788889,MCS,mcs3_hhgrid,celig00,Eligibility for survey: Whether resp eligible for role of Main /(Proxy)Partner,4.0,Not eligible
788890,MCS,mcs3_hhgrid,cresp00,Response in survey: Whether respondent (of ELIG) participated in interview,-1.0,Not applicable
788891,MCS,mcs3_hhgrid,cresp00,Response in survey: Whether respondent (of ELIG) participated in interview,1.0,Main Interview
788892,MCS,mcs3_hhgrid,cresp00,Response in survey: Whether respondent (of ELIG) participated in interview,2.0,Partner Interview
788893,MCS,mcs3_hhgrid,cresp00,Response in survey: Whether respondent (of ELIG) participated in interview,3.0,Proxy Interview
788894,MCS,mcs3_hhgrid,cresp00,Response in survey: Whether respondent (of ELIG) participated in interview,4.0,No Interview
788895,MCS,mcs3_hhgrid,ccnum00,Cohort Member number within an MCS family,1.0,1st Cohort Member of the family
788896,MCS,mcs3_hhgrid,ccnum00,Cohort Member number within an MCS family,2.0,2nd Cohort Member of the family
788897,MCS,mcs3_hhgrid,ccnum00,Cohort Member number within an MCS family,3.0,3rd Cohort Member of the family
788898,MCS,mcs3_hhgrid,chintm00,Interview Date (month),-1.0,Not applicable
788899,MCS,mcs3_hhgrid,chinty00,Interview Date (year),-1.0,Not applicable
788900,MCS,mcs3_hhgrid,chcsex00,Cohort Member Sex,-9.0,Refusal
788901,MCS,mcs3_hhgrid,chcsex00,Cohort Member Sex,-8.0,Don't Know
788902,MCS,mcs3_hhgrid,chcsex00,Cohort Member Sex,-1.0,Not applicable
788903,MCS,mcs3_hhgrid,chcsex00,Cohort Member Sex,1.0,Male
788904,MCS,mcs3_hhgrid,chcsex00,Cohort Member Sex,2.0,Female
788905,MCS,mcs3_hhgrid,chcdbm00,Cohort Member Date of Birth (month),-1.0,Not applicable
788906,MCS,mcs3_hhgrid,chcdby00,Cohort Member Date of Birth (year),-1.0,Not applicable
788907,MCS,mcs3_hhgrid,chcage00,CM Age at interview (days),-1.0,Not applicable
788908,MCS,mcs3_hhgrid,chcprs00,CM Present in Sweep 3,-9.0,Refusal
788909,MCS,mcs3_hhgrid,chcprs00,CM Present in Sweep 3,-8.0,Don't Know
788910,MCS,mcs3_hhgrid,chcprs00,CM Present in Sweep 3,-1.0,Not applicable
788911,MCS,mcs3_hhgrid,chcprs00,CM Present in Sweep 3,1.0,Yes
788912,MCS,mcs3_hhgrid,chcprs00,CM Present in Sweep 3,2.0,Left
788913,MCS,mcs3_hhgrid,chcprs00,CM Present in Sweep 3,3.0,Died
788914,MCS,mcs3_hhgrid,chcprs00,CM Present in Sweep 3,4.0,Never in HH
788915,MCS,mcs3_hhgrid,chcful00,CM Resident full-time or part-time,-1.0,Not applicable
788916,MCS,mcs3_hhgrid,chcful00,CM Resident full-time or part-time,1.0,Yes - lives here all the time
788917,MCS,mcs3_hhgrid,chcful00,CM Resident full-time or part-time,2.0,No - also lives somewhere else
788918,MCS,mcs3_hhgrid,chpsex00,Person Sex,-9.0,Refusal
