variable_name,value_value,value_label,avail_from_dt,table_name
PNUM,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
PNUM,1,1st Cohort Member of the family,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
PNUM,2,2nd Cohort Member of the family,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
PNUM,3,3rd Cohort Member of the family,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCMCS7AG,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCOVWGT7,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCOBESE7,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCUNDWU7,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCOVWTU7,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCOBESU7,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCBMIN7,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCOBFLG7,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCOBFLG7,0,Not overweight (including underweight),2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCOBFLG7,1,Overweight,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCOBFLG7,2,Obese,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCUK90O7,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCUK90O7,1,Underweight,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCUK90O7,2,Healthy weight,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCUK90O7,3,Overweight,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCUK90O7,4,Obese,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GEMOTION_C,-9,Refusal,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GEMOTION_C,-8,Don't know,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GEMOTION_C,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCONDUCT_C,-9,Refusal,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCONDUCT_C,-8,Don't know,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCONDUCT_C,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GHYPER_C,-9,Refusal,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GHYPER_C,-8,Don't know,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GHYPER_C,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GPEER_C,-9,Refusal,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GPEER_C,-8,Don't know,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GPEER_C,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GPROSOC_C,-9,Refusal,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GPROSOC_C,-8,Don't know,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GPROSOC_C,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GEBDTOT_C,-9,Refusal,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GEBDTOT_C,-8,Don't know,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GEBDTOT_C,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GEMOTION,-9,Refusal,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GEMOTION,-8,Don't know,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GEMOTION,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCONDUCT,-9,Refusal,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCONDUCT,-8,Don't know,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GCONDUCT,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GHYPER,-9,Refusal,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GHYPER,-8,Don't know,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GHYPER,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GPEER,-9,Refusal,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GPEER,-8,Don't know,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GPEER,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GPROSOC,-9,Refusal,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GPROSOC,-8,Don't know,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GPROSOC,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GEBDTOT,-9,Refusal,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GEBDTOT,-8,Don't know,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GEBDTOT,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDCKESSL,-9,Refusal,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDCKESSL,-8,Don't Know,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDCKESSL,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDCOPEN,-9,Refusal,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDCOPEN,-8,Don't Know,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDCOPEN,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDCCONSC,-9,Refusal,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDCCONSC,-8,Don't Know,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDCCONSC,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDCEXTRAV,-9,Refusal,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDCEXTRAV,-8,Don't Know,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDCEXTRAV,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDCAGREE,-9,Refusal,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDCAGREE,-8,Don't Know,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDCAGREE,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDCNEUROT,-9,Refusal,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDCNEUROT,-8,Don't Know,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDCNEUROT,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDWEMWBS,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
GDRESTR,-1,Not applicable,2022-01-03 07:55:33.933,mcs7_cm_derived_v0001_20211101
