,Source,Block Name,Variable Name,Variable Description,Value,Value Description
852957,MCS,mcs5_hhgrid,study_id_e,,,
852958,MCS,mcs5_hhgrid,pnum,Person number within an MCS family (excl Cohort Members,-1.0,Not applicable
852959,MCS,mcs5_hhgrid,eelig00,Eligibility for survey: Whether resp eligible for role of Main /(Proxy)Partner,1.0,Main Interview
852960,MCS,mcs5_hhgrid,eelig00,Eligibility for survey: Whether resp eligible for role of Main /(Proxy)Partner,2.0,Partner Interview
852961,MCS,mcs5_hhgrid,eelig00,Eligibility for survey: Whether resp eligible for role of Main /(Proxy)Partner,3.0,Proxy Interview
852962,MCS,mcs5_hhgrid,eelig00,Eligibility for survey: Whether resp eligible for role of Main /(Proxy)Partner,4.0,Not eligible
852963,MCS,mcs5_hhgrid,eresp00,Response in survey: Whether respondent (of ELIG) participated in interview,1.0,Main Interview
852964,MCS,mcs5_hhgrid,eresp00,Response in survey: Whether respondent (of ELIG) participated in interview,2.0,Partner Interview
852965,MCS,mcs5_hhgrid,eresp00,Response in survey: Whether respondent (of ELIG) participated in interview,3.0,Proxy Interview
852966,MCS,mcs5_hhgrid,eresp00,Response in survey: Whether respondent (of ELIG) participated in interview,4.0,No interview
852967,MCS,mcs5_hhgrid,ecnum00,Cohort Member number within an MCS family,1.0,1st Cohort Member of the family
852968,MCS,mcs5_hhgrid,ecnum00,Cohort Member number within an MCS family,2.0,2nd Cohort Member of the family
852969,MCS,mcs5_hhgrid,ecnum00,Cohort Member number within an MCS family,3.0,3rd Cohort Member of the family
852970,MCS,mcs5_hhgrid,eintm0000,Interview date (month),-1.0,Not applicable
852971,MCS,mcs5_hhgrid,eintm0000,Interview date (month),1.0,January
852972,MCS,mcs5_hhgrid,eintm0000,Interview date (month),2.0,February
852973,MCS,mcs5_hhgrid,eintm0000,Interview date (month),3.0,March
852974,MCS,mcs5_hhgrid,eintm0000,Interview date (month),4.0,April
852975,MCS,mcs5_hhgrid,eintm0000,Interview date (month),5.0,May
852976,MCS,mcs5_hhgrid,eintm0000,Interview date (month),6.0,June
852977,MCS,mcs5_hhgrid,eintm0000,Interview date (month),7.0,July
852978,MCS,mcs5_hhgrid,eintm0000,Interview date (month),8.0,August
852979,MCS,mcs5_hhgrid,eintm0000,Interview date (month),9.0,September
852980,MCS,mcs5_hhgrid,eintm0000,Interview date (month),10.0,October
852981,MCS,mcs5_hhgrid,eintm0000,Interview date (month),11.0,November
852982,MCS,mcs5_hhgrid,eintm0000,Interview date (month),12.0,December
852983,MCS,mcs5_hhgrid,einty0000,Interview date (year),-1.0,Not applicable
852984,MCS,mcs5_hhgrid,bchk0000,Does person still live here,-1.0,Not applicable
852985,MCS,mcs5_hhgrid,bchk0000,Does person still live here,1.0,Yes
852986,MCS,mcs5_hhgrid,bchk0000,Does person still live here,2.0,No
852987,MCS,mcs5_hhgrid,ebwhp0000,What happened to person,-9.0,Refused
852988,MCS,mcs5_hhgrid,ebwhp0000,What happened to person,-8.0,Dont know
