variable_name,value_value,value_label,avail_from_dt,table_name
W2HHgridW1,-998,Interviewer missed question,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2HHgridW1,-997,Script error,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2HHgridW1,-995, Missing history section data - unexplained,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2HHgridW1,-99,Missing household grid,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2HHgridW1,-92,Refused,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2HHgridW1,-91,Not applicable,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2HHgridW1,-1,Don't Know,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2HHgridW1,1,Have,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2HHgridW1,2,Missing,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InCarHH,-998,Interviewer missed question,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InCarHH,-997,Script error,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InCarHH,-995, Missing history section data - unexplained,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InCarHH,-99,Missing household grid,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InCarHH,-92,Refused,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InCarHH,-91,Not applicable,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InCarHH,-1,Don't Know,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InCarHH,1,Private household,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InCarHH,2,Hotel/ B&B,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InCarHH,3,Institution,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InCarHH,4,Other answers,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InTypHH,-998,Interviewer missed question,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InTypHH,-997,Script error,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InTypHH,-995, Missing history section data - unexplained,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InTypHH,-99,Missing household grid,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InTypHH,-92,Refused,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InTypHH,-91,Not applicable,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InTypHH,-1,Don't Know,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InTypHH,1,Children's home or hostel,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InTypHH,2,Other type of residential care home,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InTypHH,3,Nhs/health trust or other establishment providing nursing ca,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InTypHH,4,Family centre or mother and baby unit,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InTypHH,5,Youth treatment centre (glenthorne),2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InTypHH,6,Young offender institution or prison,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2InTypHH,7,Other answers,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2Hous12HH,-998,Interviewer missed question,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2Hous12HH,-997,Script error,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2Hous12HH,-995, Missing history section data - unexplained,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2Hous12HH,-99,Missing household grid,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2Hous12HH,-92,Refused,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2Hous12HH,-91,Not applicable,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2Hous12HH,-1,Don't Know,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2Hous12HH,1,Owned outright,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2Hous12HH,2,Being bought on a mortgage/ bank loan,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2Hous12HH,3,Shared ownership (owns & rents property),2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2Hous12HH,4,Rented from a Council or New Town,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2Hous12HH,5,Rented from a Housing Association,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2Hous12HH,6,Rented privately,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2Hous12HH,7,Rent free,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2Hous12HH,8,Some other arrangement,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2UseVcHH,-998,Interviewer missed question,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2UseVcHH,-997,Script error,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2UseVcHH,-995, Missing history section data - unexplained,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2UseVcHH,-99,Missing household grid,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2UseVcHH,-92,Refused,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2UseVcHH,-91,Not applicable,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2UseVcHH,-1,Don't Know,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2UseVcHH,1,Yes,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2UseVcHH,2,No,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2VehNoHH,-998,Interviewer missed question,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2VehNoHH,-997,Script error,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2VehNoHH,-995, Missing history section data - unexplained,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2VehNoHH,-99,Missing household grid,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2VehNoHH,-92,Refused,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2VehNoHH,-91,Not applicable,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2VehNoHH,-1,Don't Know,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2condur4MP,-998,Interviewer missed question,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2condur4MP,-997,Script error,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2condur4MP,-995, Missing history section data - unexplained,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2condur4MP,-99,MP not interviewed,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2condur4MP,-92,Refused,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2condur4MP,-91,Not applicable,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2condur4MP,-1,Don't Know,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2condur4MP,1,"Yes, fixed telephone only",2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2condur4MP,2,"Yes, mobile telephone only",2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2condur4MP,3,"Yes, both fixed and mobile telephones",2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2condur4MP,4,No,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
W2condur5MP,-998,Interviewer missed question,2022-01-10 02:00:51.107,ns2_family_background_v0001_1_20211101
