,Source,Block Name,Variable Name,Variable Description,Value,Value Description
1068697,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,-93.0,Age was incorrect - insufficient information to correct
1068698,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,-92.0,Refused
1068699,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,-91.0,Not applicable
1068700,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,-1.0,Don't know
1068701,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,1.0,White - british
1068702,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,2.0,White - irish
1068703,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,3.0,Any other white background
1068704,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,4.0,Mixed - white and black caribbean
1068705,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,5.0,Mixed - white and black african
1068706,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,6.0,Mixed - white and asian
1068707,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,7.0,Any other mixed background
1068708,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,8.0,Indian
1068709,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,9.0,Pakistani
1068710,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,10.0,Bangladeshi
1068711,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,11.0,Any other asian background
1068712,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,12.0,Black caribbean
1068713,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,13.0,Black african
1068714,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,14.0,Any other black background
1068715,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,15.0,Chinese
1068716,NEXTSTEP,ns1_household_grid,w1ethgrp,Ethnic group of this person,16.0,Any other ethnic background
1068717,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,8.0,Natural parent
1068718,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,9.0,Adoptive parent
1068719,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,10.0,Foster parent
1068720,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,11.0,Step-parent
1068721,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,12.0,Parent-in-law/ Partner's parent
1068722,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,13.0,Natural brother/ sister
1068723,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,14.0,Half-brother/ -sister
1068724,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,15.0,Step-brother/ -sister
1068725,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,16.0,Adopted brother/ sister
1068726,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,17.0,Foster brother/ Foster sister
1068727,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,18.0,Brother-in-law/ Sister-in-law
1068728,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,19.0,Grandchild
1068729,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,20.0,Grandparent
1068730,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,21.0,Other relative
1068731,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,22.0,Other non-relative
1068732,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,24.0,Not Stated
1068733,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,-999.0,Missing household data
1068734,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,-93.0,Age was incorrect - insufficient information to correct
1068735,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,-92.0,Refused
1068736,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,-91.0,Not applicable
1068737,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,-1.0,Don't know
1068738,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,1.0,Husband/ Wife
1068739,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,2.0,Partner/ Cohabitee
1068740,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,3.0,Natural son/ daughter
1068741,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,4.0,Adopted son/ daughter
1068742,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,5.0,Foster child
1068743,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,6.0,Step-son/ Step-daughter
1068744,NEXTSTEP,ns1_household_grid,w1r_1,Relationship to household member 1,7.0,Son-in-law/ Daughter-in-law
1068745,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,-999.0,Missing household data
1068746,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,-93.0,Age was incorrect - insufficient information to correct
1068747,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,-92.0,Refused
1068748,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,-91.0,Not applicable
1068749,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,-1.0,Don't know
1068750,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,1.0,Husband/ Wife
1068751,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,2.0,Partner/ Cohabitee
1068752,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,3.0,Natural son/ daughter
1068753,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,4.0,Adopted son/ daughter
1068754,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,5.0,Foster child
1068755,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,6.0,Step-son/ Step-daughter
1068756,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,7.0,Son-in-law/ Daughter-in-law
1068757,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,8.0,Natural parent
1068758,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,9.0,Adoptive parent
1068759,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,10.0,Foster parent
1068760,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,11.0,Step-parent
1068761,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,12.0,Parent-in-law/ Partner's parent
1068762,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,13.0,Natural brother/ sister
1068763,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,14.0,Half-brother/ -sister
1068764,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,15.0,Step-brother/ -sister
1068765,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,16.0,Adopted brother/ sister
1068766,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,17.0,Foster brother/ Foster sister
1068767,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,18.0,Brother-in-law/ Sister-in-law
1068768,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,19.0,Grandchild
1068769,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,20.0,Grandparent
1068770,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,21.0,Other relative
1068771,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,22.0,Other non-relative
1068772,NEXTSTEP,ns1_household_grid,w1r_2,Relationship to household member 2,24.0,Not Stated
1068773,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,-999.0,Missing household data
1068774,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,-93.0,Age was incorrect - insufficient information to correct
1068775,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,-92.0,Refused
1068776,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,-91.0,Not applicable
1068777,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,-1.0,Don't know
1068778,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,1.0,Husband/ Wife
1068779,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,2.0,Partner/ Cohabitee
1068780,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,3.0,Natural son/ daughter
1068781,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,4.0,Adopted son/ daughter
1068782,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,5.0,Foster child
1068783,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,6.0,Step-son/ Step-daughter
1068784,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,7.0,Son-in-law/ Daughter-in-law
1068785,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,8.0,Natural parent
1068786,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,9.0,Adoptive parent
1068787,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,10.0,Foster parent
1068788,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,11.0,Step-parent
1068789,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,12.0,Parent-in-law/ Partner's parent
1068790,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,13.0,Natural brother/ sister
1068791,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,14.0,Half-brother/ -sister
1068792,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,15.0,Step-brother/ -sister
1068793,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,16.0,Adopted brother/ sister
1068794,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,17.0,Foster brother/ Foster sister
1068795,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,18.0,Brother-in-law/ Sister-in-law
1068796,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,19.0,Grandchild
1068797,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,20.0,Grandparent
1068798,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,21.0,Other relative
1068799,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,22.0,Other non-relative
1068800,NEXTSTEP,ns1_household_grid,w1r_3,Relationship to household member 3,24.0,Not Stated
1068801,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,-999.0,Missing household data
1068802,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,-93.0,Age was incorrect - insufficient information to correct
1068803,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,-92.0,Refused
1068804,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,-91.0,Not applicable
1068805,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,-1.0,Don't know
1068806,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,1.0,Husband/ Wife
1068807,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,2.0,Partner/ Cohabitee
1068808,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,3.0,Natural son/ daughter
1068809,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,4.0,Adopted son/ daughter
1068810,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,5.0,Foster child
1068811,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,6.0,Step-son/ Step-daughter
1068812,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,7.0,Son-in-law/ Daughter-in-law
1068813,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,8.0,Natural parent
1068814,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,9.0,Adoptive parent
1068815,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,10.0,Foster parent
1068816,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,11.0,Step-parent
1068817,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,12.0,Parent-in-law/ Partner's parent
1068818,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,13.0,Natural brother/ sister
1068819,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,14.0,Half-brother/ -sister
1068820,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,15.0,Step-brother/ -sister
1068821,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,16.0,Adopted brother/ sister
1068822,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,17.0,Foster brother/ Foster sister
1068823,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,18.0,Brother-in-law/ Sister-in-law
1068824,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,19.0,Grandchild
1068825,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,20.0,Grandparent
1068826,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,21.0,Other relative
1068827,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,22.0,Other non-relative
1068828,NEXTSTEP,ns1_household_grid,w1r_4,Relationship to household member 4,24.0,Not Stated
1068829,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,-999.0,Missing household data
1068830,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,-93.0,Age was incorrect - insufficient information to correct
1068831,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,-92.0,Refused
1068832,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,-91.0,Not applicable
1068833,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,-1.0,Don't know
1068834,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,1.0,Husband/ Wife
1068835,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,2.0,Partner/ Cohabitee
1068836,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,3.0,Natural son/ daughter
1068837,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,4.0,Adopted son/ daughter
1068838,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,5.0,Foster child
1068839,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,6.0,Step-son/ Step-daughter
1068840,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,7.0,Son-in-law/ Daughter-in-law
1068841,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,8.0,Natural parent
1068842,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,9.0,Adoptive parent
1068843,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,10.0,Foster parent
1068844,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,11.0,Step-parent
1068845,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,12.0,Parent-in-law/ Partner's parent
1068846,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,13.0,Natural brother/ sister
1068847,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,14.0,Half-brother/ -sister
1068848,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,15.0,Step-brother/ -sister
1068849,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,16.0,Adopted brother/ sister
1068850,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,17.0,Foster brother/ Foster sister
1068851,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,18.0,Brother-in-law/ Sister-in-law
1068852,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,19.0,Grandchild
1068853,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,20.0,Grandparent
1068854,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,21.0,Other relative
1068855,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,22.0,Other non-relative
1068856,NEXTSTEP,ns1_household_grid,w1r_5,Relationship to household member 5,24.0,Not Stated
1068857,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,-999.0,Missing household data
1068858,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,-93.0,Age was incorrect - insufficient information to correct
1068859,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,-92.0,Refused
1068860,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,-91.0,Not applicable
1068861,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,-1.0,Don't know
1068862,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,1.0,Husband/ Wife
1068863,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,2.0,Partner/ Cohabitee
1068864,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,3.0,Natural son/ daughter
1068865,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,4.0,Adopted son/ daughter
1068866,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,5.0,Foster child
1068867,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,6.0,Step-son/ Step-daughter
1068868,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,7.0,Son-in-law/ Daughter-in-law
1068869,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,8.0,Natural parent
1068870,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,9.0,Adoptive parent
1068871,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,10.0,Foster parent
1068872,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,11.0,Step-parent
1068873,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,12.0,Parent-in-law/ Partner's parent
1068874,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,13.0,Natural brother/ sister
1068875,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,14.0,Half-brother/ -sister
1068876,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,15.0,Step-brother/ -sister
1068877,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,16.0,Adopted brother/ sister
1068878,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,17.0,Foster brother/ Foster sister
1068879,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,18.0,Brother-in-law/ Sister-in-law
1068880,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,19.0,Grandchild
1068881,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,20.0,Grandparent
1068882,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,21.0,Other relative
1068883,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,22.0,Other non-relative
1068884,NEXTSTEP,ns1_household_grid,w1r_6,Relationship to household member 6,24.0,Not Stated
1068885,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,-999.0,Missing household data
1068886,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,-93.0,Age was incorrect - insufficient information to correct
1068887,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,-92.0,Refused
1068888,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,-91.0,Not applicable
1068889,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,-1.0,Don't know
1068890,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,1.0,Husband/ Wife
1068891,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,2.0,Partner/ Cohabitee
1068892,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,3.0,Natural son/ daughter
1068893,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,4.0,Adopted son/ daughter
1068894,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,5.0,Foster child
1068895,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,6.0,Step-son/ Step-daughter
1068896,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,7.0,Son-in-law/ Daughter-in-law
1068897,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,8.0,Natural parent
1068898,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,9.0,Adoptive parent
1068899,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,10.0,Foster parent
1068900,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,11.0,Step-parent
1068901,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,12.0,Parent-in-law/ Partner's parent
1068902,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,13.0,Natural brother/ sister
1068903,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,14.0,Half-brother/ -sister
1068904,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,15.0,Step-brother/ -sister
1068905,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,16.0,Adopted brother/ sister
1068906,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,17.0,Foster brother/ Foster sister
1068907,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,18.0,Brother-in-law/ Sister-in-law
1068908,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,19.0,Grandchild
1068909,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,20.0,Grandparent
1068910,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,21.0,Other relative
1068911,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,22.0,Other non-relative
1068912,NEXTSTEP,ns1_household_grid,w1r_7,Relationship to household member 7,24.0,Not Stated
1068913,NEXTSTEP,ns1_household_grid,w1r_8,Relationship to household member 8,-999.0,Missing household data
1068914,NEXTSTEP,ns1_household_grid,w1r_8,Relationship to household member 8,-93.0,Age was incorrect - insufficient information to correct
