variable_name,value_value,value_label,avail_from_dt,table_name
B9RNRANY,-9,Refused,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RNRANY,-8,Don't know,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RNRANY,-1,Not applicable,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RNRANY,1,Yes,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RNRANY,2,No,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTM,-9,Refused,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTM,-8,Don't know,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTM,-1,Not applicable,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTM,0,Before 2000,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTM,1,January,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTM,2,February,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTM,3,March,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTM,4,April,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTM,5,May,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTM,6,June,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTM,7,July,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTM,8,August,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTM,9,September,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTM,10,October,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTM,11,November,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTM,12,December,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTY,-9,Refused,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTY,-8,Don't know,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTY,-1,Not applicable,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RSTY,0,Before 2000,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RCPREV,-1,Not applicable,2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RCPREV,1,{Person},2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RCPREV,2,{Person},2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RCPREV,3,{Person},2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
B9RCPREV,4,{Person},2022-01-10 09:31:09.080,bcs9_relationships_v0001_20211101
