variable_name,value_value,value_label,avail_from_dt,table_name
BD3CNTRY,-1,Unknown,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3CNTRY,1,England,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3CNTRY,2,Wales,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3CNTRY,3,Scotland,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3CNTRY,4,Northern Ireland,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3REGN,-2,Armed Services,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3REGN,-1,Unknown,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3REGN,1,North,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3REGN,2,Yorks and Humberside,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3REGN,3,East Midlands,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3REGN,4,East Anglia,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3REGN,5,South East,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3REGN,6,South West,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3REGN,7,West Midlands,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3REGN,8,North West,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3REGN,9,Wales,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3REGN,10,Scotland,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3REGN,11,Northern Ireland,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3REGN,12,Overseas,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3PSOC,-2,sysmis,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3PSOC,-1,insufficient/no data,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3PSOC,1,V unskilled,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
BD3PSOC,2,IV partly-skilled,2022-01-10 05:57:18.733,bcs3_derived_v0001_20211101
