,Source,Block Name,Variable Name,Variable Description,Value,Value Description
66573,BCS70,bcs5_derived,study_id_e,,,
66574,BCS70,bcs5_derived,bd5cntry,1996: Country of Interview,-1.0,Unknown
66575,BCS70,bcs5_derived,bd5cntry,1996: Country of Interview,1.0,England
66576,BCS70,bcs5_derived,bd5cntry,1996: Country of Interview,2.0,Wales
66577,BCS70,bcs5_derived,bd5cntry,1996: Country of Interview,3.0,Scotland
66578,BCS70,bcs5_derived,bd5cntry,1996: Country of Interview,4.0,Northern Ireland
66579,BCS70,bcs5_derived,bd5regn,1996: Standard Region of residence,-2.0,Armed Services
66580,BCS70,bcs5_derived,bd5regn,1996: Standard Region of residence,-1.0,Unknown
66581,BCS70,bcs5_derived,bd5regn,1996: Standard Region of residence,1.0,North
66582,BCS70,bcs5_derived,bd5regn,1996: Standard Region of residence,2.0,Yorks and Humberside
66583,BCS70,bcs5_derived,bd5regn,1996: Standard Region of residence,3.0,East Midlands
66584,BCS70,bcs5_derived,bd5regn,1996: Standard Region of residence,4.0,East Anglia
66585,BCS70,bcs5_derived,bd5regn,1996: Standard Region of residence,5.0,South East
66586,BCS70,bcs5_derived,bd5regn,1996: Standard Region of residence,6.0,South West
66587,BCS70,bcs5_derived,bd5regn,1996: Standard Region of residence,7.0,West Midlands
66588,BCS70,bcs5_derived,bd5regn,1996: Standard Region of residence,8.0,North West
66589,BCS70,bcs5_derived,bd5regn,1996: Standard Region of residence,9.0,Wales
66590,BCS70,bcs5_derived,bd5regn,1996: Standard Region of residence,10.0,Scotland
66591,BCS70,bcs5_derived,bd5regn,1996: Standard Region of residence,11.0,Northern Ireland
66592,BCS70,bcs5_derived,bd5regn,1996: Standard Region of residence,12.0,Overseas
66593,BCS70,bcs5_derived,bd5gor,1996: Government Office Region of residence,-1.0,Unknown
66594,BCS70,bcs5_derived,bd5gor,1996: Government Office Region of residence,1.0,North East
66595,BCS70,bcs5_derived,bd5gor,1996: Government Office Region of residence,2.0,North West
66596,BCS70,bcs5_derived,bd5gor,1996: Government Office Region of residence,3.0,Yorkshire and Humberside
66597,BCS70,bcs5_derived,bd5gor,1996: Government Office Region of residence,4.0,East Midlands
66598,BCS70,bcs5_derived,bd5gor,1996: Government Office Region of residence,5.0,West Midlands
66599,BCS70,bcs5_derived,bd5gor,1996: Government Office Region of residence,6.0,East of England
66600,BCS70,bcs5_derived,bd5gor,1996: Government Office Region of residence,7.0,London
66601,BCS70,bcs5_derived,bd5gor,1996: Government Office Region of residence,8.0,South East
66602,BCS70,bcs5_derived,bd5gor,1996: Government Office Region of residence,9.0,South West
66603,BCS70,bcs5_derived,bd5gor,1996: Government Office Region of residence,10.0,Wales
66604,BCS70,bcs5_derived,bd5gor,1996: Government Office Region of residence,11.0,Scotland
66605,BCS70,bcs5_derived,bd5gor,1996: Government Office Region of residence,12.0,Northern Ireland
66606,BCS70,bcs5_derived,bd5mal,1996: Total Malaise score,-2.0,not stated any questions
66607,BCS70,bcs5_derived,bd5mal,1996: Total Malaise score,-1.0,incomplete info
66608,BCS70,bcs5_derived,bd5malg,1996: Total Malaise score - grouped,-2.0,not stated any questions
66609,BCS70,bcs5_derived,bd5malg,1996: Total Malaise score - grouped,-1.0,incomplete info
66610,BCS70,bcs5_derived,bd5malg,1996: Total Malaise score - grouped,1.0,0-7
66611,BCS70,bcs5_derived,bd5malg,1996: Total Malaise score - grouped,2.0,8+
66612,BCS70,bcs5_derived,v3,None,,
66613,BCS70,bcs5_derived,avail_from_dt,,,
