variable_name,value_value,value_label,avail_from_dt,table_name
BD7CNTRY,-1,Not known,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7CNTRY,1,England,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7CNTRY,2,Wales,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7CNTRY,3,Scotland,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7CNTRY,4,Northern Ireland,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7REGN,-2,Armed Services,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7REGN,-1,Unknown,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7REGN,1,North,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7REGN,2,Yorks and Humberside,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7REGN,3,East Midlands,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7REGN,4,East Anglia,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7REGN,5,South East,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7REGN,6,South West,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7REGN,7,West Midlands,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7REGN,8,North West,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7REGN,9,Wales,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7REGN,10,Scotland,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7REGN,11,Northern Ireland,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7REGN,12,Overseas,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7GOR,-1,Unknown,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7GOR,1,North East,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7GOR,2,North West,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7GOR,3,Yorkshire and Humberside,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7GOR,4,East Midlands,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7GOR,5,West Midlands,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
BD7GOR,6,East of England,2022-01-10 07:44:15.717,bcs7_derived_v0001_20211101
