,Source,Block Name,Variable Name,Variable Description,Value,Value Description
24896,BCS70,bcs10_relationships,b10rslive,Whether still live together as a couple,-1.0,Not applicable
24897,BCS70,bcs10_relationships,b10rslive,Whether still live together as a couple,1.0,Yes
24898,BCS70,bcs10_relationships,b10rslive,Whether still live together as a couple,2.0,No
24899,BCS70,bcs10_relationships,b10rlivpa,Whether lived with partner continuously,-9.0,Refused
24900,BCS70,bcs10_relationships,b10rlivpa,Whether lived with partner continuously,-8.0,Not known
24901,BCS70,bcs10_relationships,b10rlivpa,Whether lived with partner continuously,-1.0,Not applicable
24902,BCS70,bcs10_relationships,b10rlivpa,Whether lived with partner continuously,1.0,Yes
24903,BCS70,bcs10_relationships,b10rlivpa,Whether lived with partner continuously,2.0,No
24904,BCS70,bcs10_relationships,b10rhwend,Whether split up or partner died,-9.0,Refused
24905,BCS70,bcs10_relationships,b10rhwend,Whether split up or partner died,-8.0,Not known
24906,BCS70,bcs10_relationships,b10rhwend,Whether split up or partner died,-1.0,Not applicable
24907,BCS70,bcs10_relationships,b10rhwend,Whether split up or partner died,1.0,No longer a couple
24908,BCS70,bcs10_relationships,b10rhwend,Whether split up or partner died,2.0,Partner died
24909,BCS70,bcs10_relationships,b10rhwend,Whether split up or partner died,3.0,Still a couple but not living together
24910,BCS70,bcs10_relationships,b10rendm,When stopped living together - Month,-9.0,Refused
24911,BCS70,bcs10_relationships,b10rendm,When stopped living together - Month,-8.0,Not known
24912,BCS70,bcs10_relationships,b10rendm,When stopped living together - Month,-1.0,Not applicable
24913,BCS70,bcs10_relationships,b10rendm,When stopped living together - Month,1.0,January
24914,BCS70,bcs10_relationships,b10rendm,When stopped living together - Month,2.0,February
24915,BCS70,bcs10_relationships,b10rendm,When stopped living together - Month,3.0,March
24916,BCS70,bcs10_relationships,b10rendm,When stopped living together - Month,4.0,April
24917,BCS70,bcs10_relationships,b10rendm,When stopped living together - Month,5.0,May
24918,BCS70,bcs10_relationships,b10rendm,When stopped living together - Month,6.0,June
24919,BCS70,bcs10_relationships,b10rendm,When stopped living together - Month,7.0,July
24920,BCS70,bcs10_relationships,b10rendm,When stopped living together - Month,8.0,August
24921,BCS70,bcs10_relationships,b10rendm,When stopped living together - Month,9.0,September
24922,BCS70,bcs10_relationships,b10rendm,When stopped living together - Month,10.0,October
24923,BCS70,bcs10_relationships,b10rendm,When stopped living together - Month,11.0,November
24924,BCS70,bcs10_relationships,b10rendm,When stopped living together - Month,12.0,December
24925,BCS70,bcs10_relationships,b10rendy,When stopped living together - Year,-9.0,Refused
24926,BCS70,bcs10_relationships,b10rendy,When stopped living together - Year,-8.0,Not known
24927,BCS70,bcs10_relationships,b10rendy,When stopped living together - Year,-1.0,Not applicable
24928,BCS70,bcs10_relationships,b10rdivor,Whether divorced,-9.0,Refused
24929,BCS70,bcs10_relationships,b10rdivor,Whether divorced,-8.0,Not known
24930,BCS70,bcs10_relationships,b10rdivor,Whether divorced,-1.0,Not applicable
24931,BCS70,bcs10_relationships,b10rdivor,Whether divorced,1.0,Yes
24932,BCS70,bcs10_relationships,b10rdivor,Whether divorced,2.0,No
24933,BCS70,bcs10_relationships,b10rdivm,When divorced - Month,-9.0,Refused
24934,BCS70,bcs10_relationships,b10rdivm,When divorced - Month,-8.0,Not known
24935,BCS70,bcs10_relationships,b10rdivm,When divorced - Month,-1.0,Not applicable
24936,BCS70,bcs10_relationships,b10rdivm,When divorced - Month,1.0,January
24937,BCS70,bcs10_relationships,b10rdivm,When divorced - Month,2.0,February
24938,BCS70,bcs10_relationships,b10rdivm,When divorced - Month,3.0,March
24939,BCS70,bcs10_relationships,b10rdivm,When divorced - Month,4.0,April
24940,BCS70,bcs10_relationships,b10rdivm,When divorced - Month,5.0,May
24941,BCS70,bcs10_relationships,b10rdivm,When divorced - Month,6.0,June
24942,BCS70,bcs10_relationships,b10rdivm,When divorced - Month,7.0,July
24943,BCS70,bcs10_relationships,b10rdivm,When divorced - Month,8.0,August
24944,BCS70,bcs10_relationships,b10rdivm,When divorced - Month,9.0,September
24945,BCS70,bcs10_relationships,b10rdivm,When divorced - Month,10.0,October
24946,BCS70,bcs10_relationships,b10rdivm,When divorced - Month,11.0,November
24947,BCS70,bcs10_relationships,b10rdivm,When divorced - Month,12.0,December
24948,BCS70,bcs10_relationships,b10rdivy,When divorced - Year,-9.0,Refused
24949,BCS70,bcs10_relationships,b10rdivy,When divorced - Year,-8.0,Not known
24950,BCS70,bcs10_relationships,b10rdivy,When divorced - Year,-1.0,Not applicable
24951,BCS70,bcs10_relationships,ff_h_num,HH grid person number,-1.0,Not applicable
24952,BCS70,bcs10_relationships,ff_h_pslot9,HH grid person swp9 slot,-1.0,Not applicable
24953,BCS70,bcs10_relationships,ff_h_gender,HH grid person sex,-1.0,Not applicable
24954,BCS70,bcs10_relationships,ff_h_rel,HH grid person relationship to CM,-1.0,Not applicable
24955,BCS70,bcs10_relationships,ff_h_alive,Whether known to have died,-1.0,Not applicable
24956,BCS70,bcs10_relationships,ff_h_live,Whether in household at last interview,-1.0,Not applicable
24957,BCS70,bcs10_relationships,ff_h_cpart,Whether current partner at last intervew,-1.0,Not applicable
24958,BCS70,bcs10_relationships,ff_h_unf,HH grid person whether unfinished rel with CM,-1.0,Not applicable
24959,BCS70,bcs10_relationships,ff_h_dobm,HH Grid person Date of birth - Month,-1.0,Not applicable
24960,BCS70,bcs10_relationships,ff_h_doby,HH Grid person Date of birth - Year,-1.0,Not applicable
24961,BCS70,bcs10_relationships,b10rcprev,Whether previous partner,-8.0,No information
24962,BCS70,bcs10_relationships,b10rcprev,Whether previous partner,-1.0,Not applicable
24963,BCS70,bcs10_relationships,b10rcprev,Whether previous partner,1.0,Partner at previous interview
24964,BCS70,bcs10_relationships,b10rcprev,Whether previous partner,2.0,New partner
24965,BCS70,bcs10_relationships,v3,None,,
24966,BCS70,bcs10_relationships,avail_from_dt,,,
