variable_name,value_value,value_label,avail_from_dt,table_name
BD8CNTRY,-1,Not known,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8CNTRY,1,England,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8CNTRY,2,Wales,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8CNTRY,3,Scotland,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8CNTRY,4,Northern Ireland,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8REGN,-2,Armed Services,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8REGN,-1,Unknown,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8REGN,1,North,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8REGN,2,Yorks and Humberside,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8REGN,3,East Midlands,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8REGN,4,East Anglia,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8REGN,5,South East,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8REGN,6,South West,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8REGN,7,West Midlands,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8REGN,8,North West,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8REGN,9,Wales,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8REGN,10,Scotland,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8REGN,11,Northern Ireland,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8REGN,12,Overseas,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8GOR,-1,Unknown,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8GOR,1,North East,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8GOR,2,North West,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8GOR,3,Yorkshire and Humberside,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8GOR,4,East Midlands,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8GOR,5,West Midlands,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8GOR,6,East of England,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8GOR,7,London,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8GOR,8,South East,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8GOR,9,South West,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8GOR,10,Wales,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8GOR,11,Scotland,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8GOR,12,Northern Ireland,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8MALIVE,-9,Refusal,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8MALIVE,-8,Dont Know,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8MALIVE,0,Yes in household,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8MALIVE,1,Yes,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8MALIVE,2,No,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8MALIVE,3,No reported dead previously,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8PALIVE,-9,Refusal,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8PALIVE,-8,Dont Know,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8PALIVE,0,Yes in household,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8PALIVE,1,Yes,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8PALIVE,2,No,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8PALIVE,3,No reported dead previously,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8NUMRM,-9,Refusal,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8NUMRM,-8,Dont know,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8NUMRM,-1,Not applicable,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8NUMRM,12,or more rooms,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ECACT,-8,Don't Know,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ECACT,1,Full-time paid employee (30+ hrs / week,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ECACT,2,Part-time paid employee (>30hrs / we,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ECACT,3,Full-time self-employed,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ECACT,4,Part-time self-employed,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ECACT,5,Unemployed and seeking work,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ECACT,6,Full-time education,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ECACT,7,On a government scheme for emp training,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ECACT,8,Temporarily sick/disabled,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ECACT,9,Permanently sick/disabled,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ECACT,10,Looking after home/family,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ECACT,11,Wholly retired,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ECACT,12,Other,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8POTHA,-9,Refusal,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8POTHA,-8,Don't Know,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8POTHA,-1,Not applicable,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8POTHA,1,Full-time paid employee (30+ hrs / week,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8POTHA,2,Part-time paid employee (>30hrs / we,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8POTHA,3,Full-time self-employed,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8POTHA,4,Part-time self-employed,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8POTHA,5,Unemployed and seeking work,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8POTHA,6,Full-time education,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8POTHA,7,On a government scheme for emp training,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8POTHA,8,Temporarily sick/disabled,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8POTHA,9,Permanently sick/disabled,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8POTHA,10,Looking after home/family,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8POTHA,11,Wholly retired,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8POTHA,12,Other,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8STBE,-9,Refusal,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8STBE,-8,Dont Know,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8STBE,-1,Not known,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8STBE,0,No,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8STBE,1,Yes,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8SMOKE,-8,Dont Know,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8SMOKE,-1,Not applicable,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8SMOKE,0,Never smoked,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8SMOKE,1,Ex smoker,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8SMOKE,2,Occasional smoker,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8SMOKE,3,Up to 10 a day,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8SMOKE,4,11 to 20 a day,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8SMOKE,5,More than 20 a day,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8SMOKE,6,Daily but frequency not stated,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ACHQ1,-1,Level not calculable,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ACHQ1,0,No academic qualification,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ACHQ1,1,GCSE D-E,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ACHQ1,2,Other Scottish Quals,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ACHQ1,3,"GCSE A-C, Scot Standards/Intermediate 1",2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ACHQ1,4,Scot Intermediate 2 / AS Levels or 1 A,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ACHQ1,5,"2+ A Levels, Scot Higher/6th",2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ACHQ1,6,Diploma,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ACHQ1,7,"Degree, PGCE, Other Degree qual",2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ACHQ1,8,Higher Degree,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ANVQ1,-1,Not codeable,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ANVQ1,0,none,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ANVQ1,1,nvq1 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ANVQ1,2,nvq2 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ANVQ1,3,nvq3 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ANVQ1,4,nvq4 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8ANVQ1,5,nvq5 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8VNVQ1,-1,Not codeable,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8VNVQ1,0,none,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8VNVQ1,1,nvq1 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8VNVQ1,2,nvq2 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8VNVQ1,3,nvq3 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8VNVQ1,4,nvq4 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8VNVQ1,5,nvq5 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8NVQ1,-1,Not applicable,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8NVQ1,0,none,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8NVQ1,1,nvq1 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8NVQ1,2,nvq2 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8NVQ1,3,nvq3 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8NVQ1,4,nvq4 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8NVQ1,5,nvq5 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HACHQ,-8,Don't know,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HACHQ,-1,Not applicable,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HACHQ,0,no academic qualification,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HACHQ,1,GCSE D-E,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HACHQ,2,"CSEs2-5, other Scottish Quals",2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HACHQ,3,"GCSE A-C, good O levels Scot Standards",2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HACHQ,4,AS Levels or 1 A Level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HACHQ,5,"2+ A Levels, Scot HIgher/6th",2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HACHQ,6,Diploma,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HACHQ,7,"Degree, PGCE, Other Degree Level qual",2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HACHQ,8,Higher Degree,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HANVQ,-1,Not applicable,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HANVQ,0,none,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HANVQ,1,nvq1 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HANVQ,2,nvq2 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HANVQ,3,nvq3 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HANVQ,4,nvq4 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HANVQ,5,nvq5 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HVNVQ,-1,Not applicable,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HVNVQ,0,none,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HVNVQ,1,nvq1 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
BD8HVNVQ,2,nvq2 level,2022-01-10 08:00:05,bcs8_derived_v0001_20211101
