variable_name,variable_label,avail_from_dt,table_name
STUDY_ID,,2022-03-17 00:35:17.427,sociodemographic_visit1_v0001_20211101
sex,sex,2022-03-17 00:35:17.427,sociodemographic_visit1_v0001_20211101
ethnicity,ethnicity,2022-03-17 00:35:17.427,sociodemographic_visit1_v0001_20211101
sep_qnotworkingv1,reason not working,2022-03-17 00:35:17.427,sociodemographic_visit1_v0001_20211101
sep_sclassI_Vv1,social class,2022-03-17 00:35:17.427,sociodemographic_visit1_v0001_20211101
sep_wknowv1,employed now,2022-03-17 00:35:17.427,sociodemographic_visit1_v0001_20211101
